Course Name,Average GPA
CHEM223,3.0789692435577725
CHEM232,2.6981276674707737
CHEM233,3.373078597702875
CHEM236,2.8451512287334593
CHEM237,2.9046469329529243
CHEM312,2.8913524355300857
CHEM315,3.0708487394957986
CHEM317,3.2880719794344477
CHEM332,2.762813193783698
CHEM360,3.4222373358348968
CHEM420,3.061122448979592
CHEM436,2.7707524115755624
CHEM437,3.2915217391304346
CHEM440,3.1623590274185207
CHEM442,3.2709527410207935
CHEM444,3.039999999999999
CHEM445,3.6907142857142854
CHEM460,3.246521739130435
CHEM474,2.9678434782608694
CHEM483,3.4812499999999997
CHEM492,3.684891304347826
CHEM512,3.570497737556561
CHEM524,3.723508771929824
CHEM530,3.4836657681940695
CHEM532,3.4714285714285715
CHEM534,3.3908045977011496
CHEM540,3.5145652173913033
CHEM544,3.545734265734266
CHEM570,3.514940828402367
CHEM572,3.710869565217391
CHEM574,3.73
CHEM576,3.8121739130434786
CHEM584,3.601677419354839
CHEM588,3.743178294573643
CHEM590,3.482894736842105
CHIN203,3.3971428571428572
CHIN242,2.62
CHIN440,3.5557142857142856
CHLH100,3.4042884043607535
CHLH101,3.3691283676703647
CHLH110,3.2500000000000004
CHLH111,3.787648148148148
CHLH125,3.7641169403283943
CHLH126,3.787659574468085
CHLH199,3.6667386448250188
CHLH200,3.417150817236256
CHLH201,3.3885209302325583
CHLH203,3.6574647887323954
CHLH206,3.3551129262142307
CHLH210,3.5320846594525785
CHLH243,3.6036961979095343
CHLH244,3.0179385964912284
CHLH250,3.567134353741497
CHLH260,3.672496582365003
CHLH274,3.226053788466511
CHLH304,3.5179263867288757
CHLH314,3.7260273972602738
CHLH380,3.8708158765159872
CHLH404,3.708817635270541
CHLH407,3.885019607843137
CHLH409,3.591403225806452
CHLH410,3.5669297939224593
CHLH415,3.453910256410256
CHLH421,3.551778697001034
CHLH441,3.73
CHLH455,3.612561099796334
CHLH456,3.659947916666667
CHLH457,3.65250496031746
CHLH458,3.539913043478261
CHLH469,3.7049211908931694
CHLH470,3.72
CHLH474,3.530909090909091
CHLH494,3.742893401015228
CHLH510,3.8691304347826083
CHLH540,3.663265306122449
CHLH550,3.890082644628099
CHLH551,3.9523809523809526
CHLH553,3.909090909090909
CHLH556,3.9047619047619047
CHLH572,3.615052083333334
CHLH573,3.5593534482758624
CHLH575,3.833636363636364
CHLH577,3.9019999999999997
CHLH579,3.940714285714286
CHLH581,3.9219753086419753
CHLH587,3.9134782608695655
CHLH594,3.780106007067138
CHP199,3.8365890183028286
CHP396,3.8095238095238093
CI210,3.864944649446494
CI335,3.8661200923787535
CI401,3.788125000000001
CI402,3.806545454545454
CI403,3.765689045936396
CI404,3.781985981308411
CI405,3.7392249730893434
CI406,3.785526024363234
CI407,3.8021282401091407
CI410,3.6483146067415735
CI415,3.7713468013468017
CI420,3.701458333333333
CI421,3.5558333333333336
CI422,3.7571621621621625
CI424,3.795875
CI430,3.741548630783758
CI431,3.752212389380531
CI432,3.879600840336134
CI433,3.7743437500000008
CI435,3.86531914893617
CI437,3.8559166666666664
CI438,3.96
CI439,3.8108421052631583
CI443,3.970869565217391
CI444,3.9445833333333336
CI445,3.7973913043478262
CI446,3.8324999999999996
CI447,3.9310357142857137
CI448,3.8530916552667582
CI450,3.7288694758478926
CI451,3.875798611111112
CI452,3.8382692307692303
CI465,3.694285714285714
CI466,3.8795744680851065
CI467,3.720569832402235
CI468,3.7864
CI471,3.7146031746031745
CI472,3.96
CI473,3.9430855855855853
CI475,3.7798068350668648
CI476,3.8135005701254276
CI477,3.8470802919708027
CI480,3.869607843137255
CI482,3.9565217391304346
CI487,3.81
CI499,3.764583333333333
CI501,3.9325316455696195
CI507,3.578679245283019
CI509,3.9366666666666665
CI517,3.785564516129032
CI522,3.8640909090909092
CI541,3.6109859154929578
CI543,3.9170833333333337
CI550,3.817662116040956
CINE193,3.4284000000000003
CINE247,3.437241379310345
CINE261,3.484931506849315
CINE262,3.1101764705882347
CINE361,3.032380952380952
CINE395,3.40125
CINE495,3.3338095238095233
CLCV100,2.757640186915887
CLCV102,3.498964049195837
CLCV111,3.126016779864163
CLCV114,3.173235059760956
CLCV115,3.4862171222279534
CLCV116,3.3626718673817653
CLCV120,3.504514563106796
CLCV131,3.3299250936329585
CLCV132,3.0820231213872837
CLCV133,3.843137254901961
CLCV160,3.3714511041009465
CLCV206,3.8378260869565217
CLCV220,3.222051282051282
CLCV221,2.971627906976745
CLCV222,3.523333333333334
CLCV224,3.8126452232357178
CLCV225,3.686444444444444
CLCV231,3.548474320241692
CLCV232,3.4161038961038965
CLCV240,3.2923586744639377
CLCV250,3.6787719298245616
CLCV323,3.2188059701492526
CLCV443,3.295000000000001
CLCV444,3.5757547169811317
CMN101,3.3204339250493096
CMN102,3.1040017734988594
CMN111,3.536876202694034
CMN112,3.6487316176470586
CMN113,3.3906578947368424
CMN115,3.196
CMN199,3.638671328671329
CMN210,3.1798200514138824
CMN211,3.4198193146417455
CMN212,3.22854381443299
CMN213,3.6260849056603766
CMN214,2.9111515151515155
CMN215,3.5330434782608693
CMN220,3.397212765957447
CMN230,3.1764142194744975
CMN231,3.3574172185430466
CMN232,3.469035759897829
CMN250,3.5990467289719628
CMN260,3.1489602763385145
CMN275,3.0411404046597177
CMN277,2.8182428702851885
CMN280,3.180617110799439
CMN304,3.8575
CMN310,2.870299625468165
CMN312,3.4240828402366863
CMN320,3.6779891304347827
CMN321,2.552318616857055
CMN323,3.5148025477707012
CMN324,3.5494117647058827
CMN326,3.104694783573807
CMN336,3.1848707256046707
CMN338,3.015298507462686
CMN340,3.4215619047619055
CMN345,3.0927000000000002
CMN361,3.425119047619047
CMN362,3.085643564356436
CMN368,3.220090191657273
CMN370,3.500454545454545
CMN375,3.158933206710985
CMN377,3.218348968105066
CMN396,3.083163087637841
CMN410,3.476078886310905
CMN411,3.3580066445182726
CMN412,3.2793017456359106
CMN413,3.7776760563380285
CMN415,3.536086956521739
CMN416,2.985714285714286
CMN421,3.114441558441559
CMN423,3.538409090909091
CMN424,3.5055882352941174
CMN427,2.6911764705882355
CMN428,2.7456944444444447
CMN429,2.977832898172324
CMN432,3.8453588516746415
CMN435,3.5387207872078723
CMN437,3.234567901234568
CMN450,3.1175675675675674
CMN462,3.3282372322899505
CMN463,3.359789196310935
CMN464,3.4198257839721258
CMN465,3.5969298245614034
CMN476,3.4949999999999997
CMN496,3.2562510390689945
CMN502,3.8733333333333335
CMN503,3.644090909090909
CMN504,3.9204761904761902
CMN506,3.9441666666666664
CMN529,3.6666666666666665
CMN595,3.723617021276596
CPSC102,3.738918918918919
CPSC112,3.1489842931937173
CPSC113,3.456676706827309
CPSC116,3.816821998320739
CPSC117,3.7068421052631577
CPSC131,3.621047210300429
CPSC180,3.908909090909091
CPSC199,3.9366666666666665
CPSC212,2.583660714285714
CPSC213,3.158776493256262
CPSC215,2.8168382352941177
CPSC226,2.9418829113924048
CPSC241,2.783302180685358
CPSC261,3.2309150326797385
CPSC265,3.8657471264367813
CPSC270,3.0923856858846928
CPSC336,3.365177993527508
CPSC352,3.148994082840237
CPSC412,3.561685393258427
CPSC414,3.7026315789473685
CPSC415,3.765438596491228
CPSC418,3.708673602080624
CPSC419,3.7717977528089888
CPSC426,3.488479262672811
CPSC431,3.3285663082437282
CPSC437,3.7454074074074075
CPSC440,3.2607332350773763
CPSC441,3.6790909090909096
CPSC452,3.772509225092251
CPSC453,3.5807258064516128
CPSC454,3.923076923076923
CPSC466,3.7058823529411766
CPSC480,3.1691525423728812
CPSC484,3.523
CPSC498,3.8487730061349694
CPSC499,3.272809917355372
CPSC518,3.785892857142857
CPSC540,3.8969090909090904
CPSC541,3.5454661016949154
CPSC542,3.403559322033898
CPSC543,3.8633536585365857
CPSC563,3.909090909090909
CPSC564,3.660961538461538
CPSC565,3.833636363636364
CPSC588,3.6513636363636364
CPSC593,3.8095238095238093
CS100,3.750562739463601
CS101,3.3812314023425136
CS105,3.256508823529412
CS124,3.6160454783063254
CS125,3.386661738889402
CS126,3.51215234720992
CS128,3.5141793955151126
CS173,3.0330449500118073
CS196,3.791934306569343
CS199,3.7172033898305084
CS210,3.6369951485748944
CS211,3.6811913357400723
CS222,3.910695134061569
CS225,3.2270207513178084
CS231,2.7455609756097563
CS232,3.155412445730825
CS233,3.291113138686132
CS240,3.3168681318681315
CS241,2.8375093214019382
CS242,3.438183391003461
CS277,3.26448275862069
CS296,3.694902985074627
CS340,3.3308812260536396
CS341,3.6487174721189595
CS357,3.2062668550147677
CS361,3.386459290187891
CS373,2.971478029294275
CS374,2.7924999999999995
CS398,2.934216417910448
CS402,3.7064000000000004
CS403,3.5314814814814817
CS409,3.345151515151515
CS410,3.8574403815580287
CS411,3.4985623118603253
CS412,3.359011390500752
CS414,3.2131428571428566
CS415,3.8513774104683196
CS416,3.8341531823085213
CS418,3.2744810040705565
CS419,3.4378666666666673
CS420,3.369526515151515
CS421,3.389321115537849
CS422,3.788636363636364
CS423,3.46607276119403
CS424,3.5559718309859156
CS425,3.263915499322187
CS426,3.351867469879518
CS427,3.5415879017013236
CS428,3.5082412060301507
CS429,3.4242790697674423
CS431,3.077112526539278
CS433,3.374393404004711
CS435,3.501337579617834
CS437,3.694599092284417
CS438,3.1711887072808316
CS440,3.291240413471157
CS441,3.7699453551912563
CS442,3.238571428571429
CS443,3.3050847457627115
CS444,3.7008760683760684
CS445,3.517593703148426
CS446,3.387291156938134
CS447,3.6074677259185703
CS448,3.766081081081081
CS450,3.146268446943078
CS457,2.6254166666666667
CS460,3.6567036450079233
CS461,3.023102418632428
CS463,3.4928600000000003
CS464,3.789111111111111
CS465,3.2819842829076626
CS466,3.547304347826087
CS467,3.739433962264151
CS469,3.906933333333333
CS473,2.813822091886608
CS475,3.4858333333333333
CS476,3.5691666666666664
CS477,3.5394897959183673
CS484,3.309861111111111
CS492,3.5250347222222222
CS493,3.6322520107238603
CS494,3.6068000000000002
CS498,3.5604089643851267
CS500,3.769615384615385
CS510,3.847710843373494
CS511,3.687462686567164
CS512,3.604444444444445
CS513,3.965
CS519,3.731903323262839
CS521,3.8095238095238093
CS523,3.725028901734104
CS525,3.691792656587473
CS527,3.7609393939393936
CS528,3.6016091954022977
CS533,3.650753968253968
CS538,3.828
CS540,3.8160714285714286
CS542,3.74204081632653
CS544,3.956774193548387
CS545,3.7698181818181817
CS546,3.8298679867986802
CS548,3.388541666666667
CS554,3.7061702127659575
CS555,3.783493589743589
CS556,3.556296296296296
CS562,3.9047619047619047
CS563,3.6762222222222216
CS565,3.7198490566037736
CS567,3.857619047619048
CS568,3.952571428571429
CS573,3.514623655913978
CS574,3.547735849056604
CS579,3.6252112676056334
CS580,3.3334615384615387
CS583,3.7545901639344264
CS598,3.822549794739243
CW100,3.600149253731343
CW200,3.3746153846153844
CW243,3.3245999999999998
CWL114,3.373983739837398
CWL151,3.7472839506172835
CWL189,3.4777192982456135
CWL190,3.13875
CWL204,2.6408000000000005
CWL207,3.889919886899152
CWL208,3.845
CWL211,3.2023684210526313
CWL241,3.539632352941177
CWL242,3.3800000000000003
CWL320,2.6746774193548384
CWL450,3.7113636363636364
DANC100,3.720264817150063
DANC101,3.768092485549133
DANC102,3.897692307692308
DANC105,3.7681574239713784
DANC106,3.8202000000000007
DANC107,3.779829268292683
DANC109,3.7488888888888887
DANC111,3.7830434782608697
DANC112,3.7080139372822294
DANC116,3.769066666666667
DANC120,3.7145918367346935
DANC121,3.889047619047619
DANC125,3.1690123456790125
DANC131,3.9047619047619047
DANC150,3.83375
DANC160,3.292057142857143
DANC162,3.6519047619047624
DANC166,3.6680952380952383
DANC167,2.8767441860465115
DANC175,3.6213636363636366
DANC200,3.6587878787878796
DANC201,3.6753333333333336
DANC209,3.772727272727273
DANC212,3.6153846153846154
DANC240,3.9395454545454545
DANC259,3.9042424242424243
DANC260,3.4811520737327193
DANC261,3.2929166666666667
DANC266,3.51185
DANC268,3.3514545454545464
DANC301,3.6430555555555557
DANC310,3.6383050847457623
DANC340,3.3951111111111105
DANC345,2.9029166666666666
DANC360,3.488974358974359
DANC362,3.8839130434782607
DANC363,3.9523809523809526
DANC366,3.2288059701492537
DANC410,3.061363636363636
DANC440,3.242272727272727
DTX455,3.738695652173913
EALC122,3.6565625
EALC130,3.5198108747044916
EALC199,3.3745833333333337
EALC212,2.592962962962963
EALC222,2.8285046728971968
EALC230,3.693973128598848
EALC240,3.5204000000000004
EALC250,3.033542746113989
EALC275,3.3935492227979274
EALC285,3.5691954022988504
EALC287,3.001333333333333
EALC305,3.3336363636363635
EALC306,3.2215584415584417
EALC307,3.1382758620689652
EALC308,3.5592481203007513
EALC361,3.177857142857143
EALC365,3.584626865671642
EALC367,3.9126315789473685
EALC398,3.5597777777777777
EALC415,3.488571428571429
ECE101,3.140827067669173
ECE110,3.190359964093356
ECE120,3.131265759787658
ECE190,2.6909621621621627
ECE198,2.848575598365441
ECE199,3.712071428571428
ECE205,3.0862752542372878
ECE206,3.708547310561445
ECE210,2.6774450186275685
ECE211,2.662028985507246
ECE220,2.954881487535758
ECE290,2.869923871669386
ECE298,3.588031496062992
ECE304,3.0224015748031494
ECE307,3.158324022346369
ECE310,2.9648290203327177
ECE311,3.513926963481741
ECE313,2.7257000146907595
ECE314,3.613511293634497
ECE316,3.6642435703479586
ECE317,3.6864948453608237
ECE329,2.881666666666667
ECE330,2.7606396453451545
ECE333,3.1947199305254013
ECE340,2.6420871380120015
ECE342,3.090239693192713
ECE343,3.720280046674446
ECE350,3.1686065573770485
ECE361,3.139754098360656
ECE365,3.489398907103825
ECE380,3.2170666666666663
ECE385,3.2288629528855797
ECE391,2.959492489758762
ECE395,3.6645559845559847
ECE398,3.477458256029684
ECE401,3.7938095238095237
ECE402,3.516315789473684
ECE403,3.736551724137931
ECE407,3.7101851851851855
ECE408,3.161409674981104
ECE410,2.719937888198758
ECE411,2.9865488656195462
ECE416,3.312642642642643
ECE417,3.5701453488372095
ECE418,3.48984126984127
ECE420,3.6227390599675844
ECE421,3.525151515151515
ECE425,3.1199109792284863
ECE430,2.687438271604938
ECE431,3.1731973898858077
ECE434,3.578615384615385
ECE435,3.730769230769231
ECE437,3.7230980392156865
ECE438,3.5703000000000005
ECE439,3.5010778443113777
ECE440,2.7664365671641784
ECE441,3.266190476190476
ECE442,3.1291756272401434
ECE443,3.492173913043478
ECE444,3.3573347547974417
ECE445,3.1644669218151993
ECE447,3.6280392156862753
ECE450,3.289441624365483
ECE451,3.679624060150376
ECE452,3.592666666666667
ECE453,3.1552848722986253
ECE454,3.4458571428571427
ECE455,3.194913294797688
ECE456,3.275339805825243
ECE457,3.3366
ECE458,3.29
ECE459,3.219451219512196
ECE460,3.8095238095238093
ECE461,3.2313043478260868
ECE462,3.217345132743363
ECE464,3.04304979253112
ECE468,3.4450000000000003
ECE469,3.596519230769231
ECE470,3.267361403508771
ECE471,3.4003333333333337
ECE473,3.1105810397553517
ECE476,3.0502834645669292
ECE479,3.425531914893617
ECE480,3.477272727272727
ECE481,3.6633450704225354
ECE482,3.135287356321839
ECE483,3.3010377358490564
ECE484,3.6341549295774653
ECE485,3.5731111111111113
ECE486,3.387823834196892
ECE488,3.5242753623188405
ECE490,3.5685638297872346
ECE498,3.2786201022146506
ECE508,3.758899082568807
ECE510,3.6740000000000004
ECE511,3.7249689440993796
ECE515,3.5976361867704276
ECE517,3.781409395973154
ECE518,3.881428571428572
ECE520,3.65984802431611
ECE522,3.7819230769230767
ECE526,3.453333333333333
ECE527,3.7297907949790794
ECE528,3.679627659574468
ECE532,3.728148148148148
ECE534,3.6797676579925653
ECE535,3.4880165289256198
ECE536,3.7641666666666667
ECE540,3.759148936170213
ECE541,3.6066929133858263
ECE543,3.796470588235294
ECE544,3.682793522267206
ECE546,3.8714035087719303
ECE547,3.844
ECE549,3.7147343283582095
ECE550,3.793103448275862
ECE551,3.6670347003154578
ECE553,3.912857142857143
ECE554,3.8267391304347824
ECE555,3.7572727272727273
ECE561,3.773636363636364
ECE563,3.754671052631579
ECE564,3.826875
ECE566,3.733894736842105
ECE569,3.8795454545454544
ECE576,3.9040000000000004
ECE580,3.7800000000000002
ECE581,3.760625
ECE585,3.3966666666666665
ECE586,3.7917297297297297
ECE598,3.8003485838779953
ECON102,3.4048802359316186
ECON103,3.0541040915503994
ECON199,3.674910179640719
ECON202,2.92685446838573
ECON203,2.75091479089598
ECON220,2.7969523809523817
ECON302,2.8535380102421324
ECON303,3.0076525437592014
ECON402,2.8871091445427726
ECON411,2.8812590448625186
ECON414,3.249138187221397
ECON415,3.0811750000000004
ECON417,3.010967741935484
ECON418,3.1721621621621625
ECON420,3.2695427153491665
ECON425,3.0331147540983605
ECON426,3.156182432432433
ECON437,3.433801404212638
ECON440,3.3343316831683167
ECON442,3.0154054054054056
ECON447,3.1135294117647057
ECON448,3.1291880341880347
ECON450,3.1728395061728394
ECON451,3.4771428571428573
ECON452,3.3748857319332926
ECON453,3.5145714285714282
ECON455,3.4295683453237413
ECON460,3.6287878787878785
ECON462,3.1448897058823535
ECON465,3.3310852713178294
ECON469,3.4578666666666673
ECON471,2.8779270729270725
ECON472,3.6385377358490563
ECON474,3.3054883720930235
ECON475,3.324823091247672
ECON480,3.1146806722689075
ECON481,3.389134808853119
ECON482,3.415721830985915
ECON483,3.484515272244356
ECON484,3.2838366890380315
ECON490,3.2971750083977156
ECON491,3.548523489932886
ECON500,3.443168316831683
ECON501,3.631993006993007
ECON502,3.369459901800327
ECON503,3.556250000000001
ECON504,3.7401935483870967
ECON505,3.65676844783715
ECON506,3.483726708074534
ECON507,3.530526315789474
ECON508,3.5925000000000002
ECON509,3.584285714285714
ECON510,3.692727272727273
ECON511,3.400358974358974
ECON512,3.5189932885906035
ECON513,3.4378947368421056
ECON514,3.5406756756756756
ECON516,3.6526086956521735
ECON517,3.5569870129870127
ECON519,3.717
ECON520,3.546851851851852
ECON522,3.5236551724137932
ECON523,3.7716666666666665
ECON528,3.6139790123456788
ECON529,3.69139301874596
ECON530,3.5372815533980586
ECON531,3.477586206896552
ECON532,3.6633695652173914
ECON533,3.4415
ECON534,3.30811320754717
ECON535,3.640401785714286
ECON536,3.6091176470588238
ECON550,3.6514516129032257
ECON563,3.5480740740740737
ECON564,3.642690058479532
ECON565,3.365094339622642
ECON567,3.7348584905660376
ECON568,3.6694278606965174
ECON576,3.6990476190476196
ECON590,3.688688981868898
EDUC101,3.8556687565308256
EDUC199,3.5835416666666666
EDUC201,3.716899224806202
EDUC202,3.7211454753722792
EIL411,3.7798153846153846
EIL422,3.5979792746113994
EIL445,3.873703703703703
EIL456,3.537954545454546
EIL460,3.6947706422018345
EIL486,3.742857142857143
EIL488,3.58375
EIL489,3.536086956521739
ENG100,3.877567140600316
ENG101,3.608119325551233
ENG110,3.7
ENG111,3.765762711864407
ENG177,3.730374592833876
ENG191,3.7992205323193913
ENG198,3.752002029083531
ENG199,3.756114519427403
ENG200,3.7686956521739132
ENG211,3.6741666666666664
ENG250,3.87025974025974
ENG298,3.415024390243903
ENG300,3.9372932330827073
ENG315,3.5412280701754386
ENG333,3.5424523809523807
ENG360,3.606687943262411
ENG377,3.9655172413793105
ENG398,3.7753688524590165
ENG411,3.967741935483871
ENG450,3.6609433962264153
ENG451,3.6708791208791216
ENG460,3.7657765667574936
ENG461,3.784074074074074
ENG465,3.8507894736842108
ENG466,3.6135311572700295
ENG471,3.723457207207208
ENG491,3.6751497005988023
ENG498,3.8859375
ENG560,3.5817187500000003
ENG565,3.887321428571429
ENG566,3.8714285714285714
ENG567,3.9033333333333338
ENG571,3.8390175438596486
ENG598,3.5356521739130433
ENGL101,3.3692079207920793
ENGL102,3.3619343065693426
ENGL103,3.277481617647059
ENGL104,3.255927010587971
ENGL106,3.515483870967742
ENGL109,3.445130505709625
ENGL115,3.5829834254143647
ENGL116,3.5248372513562387
ENGL117,3.8451724137931036
ENGL119,3.44623670212766
ENGL120,3.4801558441558447
ENGL121,3.3807843137254903
ENGL122,3.445869565217391
ENGL199,3.569384615384615
ENGL200,3.457154942119323
ENGL202,3.372803468208092
ENGL204,3.444584269662921
ENGL206,3.417907542579075
ENGL207,3.3448813559322033
ENGL208,3.4204845814977975
ENGL210,3.424545454545455
ENGL213,3.360743243243243
ENGL216,3.536950354609929
ENGL218,3.542
ENGL219,3.4902040816326525
ENGL220,3.7122727272727274
ENGL221,3.561363636363637
ENGL241,3.0742857142857143
ENGL242,3.508571428571428
ENGL245,3.4713298565840938
ENGL247,3.3760055096418733
ENGL248,3.504
ENGL250,3.5441786743515853
ENGL251,3.3601438848920866
ENGL253,3.446931818181818
ENGL256,3.6955924170616115
ENGL259,3.6328538812785385
ENGL260,3.462473684210526
ENGL261,3.2775
ENGL270,3.3740659340659342
ENGL272,3.5734375000000007
ENGL273,3.3458123569794047
ENGL274,3.0300000000000002
ENGL276,3.501
ENGL280,3.42916955017301
ENGL281,3.4988524590163936
ENGL285,3.5972451790633606
ENGL286,3.340586419753087
ENGL300,3.361352601156069
ENGL301,3.498550488599349
ENGL310,3.355483870967742
ENGL325,3.7580254777070063
ENGL330,3.2318471337579617
ENGL350,3.569968652037618
ENGL373,3.388535564853557
ENGL380,3.5013656387665195
ENGL401,3.6956521739130435
ENGL402,3.4417687074829932
ENGL403,3.327152317880795
ENGL407,3.3191176470588237
ENGL411,3.4930434782608693
ENGL412,3.0903846153846155
ENGL416,3.6284615384615386
ENGL418,3.351396303901437
ENGL419,3.095409836065574
ENGL421,3.167083333333333
ENGL423,3.4641304347826085
ENGL426,3.63875
ENGL427,3.274411764705882
ENGL428,3.227926829268293
ENGL429,3.610113636363636
ENGL431,3.311067961165049
ENGL435,3.428134328358209
ENGL442,3.5115555555555558
ENGL449,3.5112765957446817
ENGL450,3.4185106382978727
ENGL451,3.3989285714285713
ENGL452,3.3400000000000003
ENGL455,3.435652724968314
ENGL460,2.861639344262295
ENGL461,3.3691397849462366
ENGL462,3.680384615384616
ENGL465,3.652444444444444
ENGL475,3.572857142857143
ENGL477,3.8260869565217392
ENGL481,3.8213253012048196
ENSU302,2.7623809523809526
ENSU310,3.4241423948220064
ENSU410,3.7395652173913048
ENVS301,3.522
EOL440,3.8616844349680175
EOL540,3.9134782608695655
EOL541,3.7162385321100917
EOL542,3.8148837209302324
EOL543,3.667391304347826
EOL546,3.7275961538461533
EOL547,3.681207729468599
EOL548,3.870967741935483
EOL568,3.8103571428571428
EOL570,3.745064935064935
EOL571,3.836103896103896
EOL572,3.9537037037037037
EOL573,3.8390322580645164
EOL574,3.71953125
EOL580,3.96875
EOL585,3.9320408163265306
EPOL201,3.5656521739130436
EPOL202,3.5745744680851055
EPOL310,3.5316455696202533
EPOL401,3.8525925925925923
EPOL402,3.7474242424242425
EPOL403,3.796415094339623
EPOL405,3.8682191780821915
EPOL406,3.7369444444444446
EPOL407,3.784234234234234
EPOL409,3.622045454545454
EPOL410,3.706470588235294
EPOL412,3.826923076923077
EPOL470,3.7725396825396826
EPOL472,3.6160546875
EPOL474,3.8996825396825394
EPOL475,3.737083333333333
EPOL480,3.8294736842105266
EPOL483,3.7126646706586834
EPOL500,3.9778181818181815
EPOL515,3.8581818181818184
EPOL517,3.8959659090909087
EPOL520,3.962962962962963
EPOL523,3.938518518518518
EPOL524,3.9699099099099096
EPOL525,3.9487500000000004
EPOL526,3.8858620689655172
EPOL528,3.9722222222222223
EPOL531,3.861111111111111
EPOL534,3.938775510204082
EPOL540,3.940714285714286
EPOL542,3.7288888888888887
EPOL550,3.8533333333333335
EPOL562,3.889393939393939
EPOL570,3.9382716049382718
EPOL573,3.7081818181818185
EPOL574,3.9615384615384617
EPOL576,3.872647058823529
EPOL578,3.6988372093023254
EPOL585,3.8415384615384616
EPOL590,3.9395454545454545
EPOL594,3.809699248120301
EPS201,3.7741887905604714
EPS202,3.7633543505674654
EPS310,3.4316778523489937
EPS325,3.608214285714286
EPS380,3.7
EPS400,3.830727272727273
EPS402,3.6564705882352944
EPS405,3.8999435825105775
EPS410,3.734448979591837
EPS411,3.6765100671140942
EPS412,3.5893023255813947
EPS413,3.8113846153846156
EPS415,3.806807017543859
EPS420,3.615960912052117
EPS421,3.4811627906976743
EPS423,3.8610824742268033
EPS427,3.90578947368421
EPS431,3.9771232876712332
EPS500,3.658641975308642
EPS529,3.885924528301887
EPS530,3.7849333333333335
EPS533,3.851565217391305
EPS535,3.96442748091603
EPS536,3.9091104294478525
EPS537,3.8712941176470594
EPS538,3.8572807017543855
EPS550,3.784203821656051
EPS580,3.960508474576271
EPS590,3.9018861209964415
EPSY200,3.968095238095238
EPSY201,3.7961981388134936
EPSY202,3.4060208816705337
EPSY203,3.5026351351351344
EPSY220,3.596224914804998
EPSY236,3.704909390444811
EPSY252,3.9347826086956523
EPSY400,3.7888732394366196
EPSY401,3.630563798219585
EPSY404,3.9396969696969695
EPSY407,3.75738578680203
EPSY408,3.974701627486437
EPSY420,3.334112033195021
EPSY430,3.8237793427230056
EPSY456,3.5664623955431765
EPSY470,3.8095238095238093
EPSY471,3.754074074074074
EPSY474,3.898913043478261
EPSY480,3.6723699851411586
EPSY485,3.7780593607305937
EPSY490,3.9532696390658173
EPSY553,3.861428571428571
EPSY556,3.8804000000000003
EPSY559,3.983658536585366
EPSY575,3.719277108433735
EPSY577,3.6915714285714283
EPSY578,3.891454545454546
EPSY579,3.9336
EPSY580,3.712595573440644
EPSY581,3.7190656565656566
EPSY582,3.4080645161290324
EPSY585,3.9047619047619047
EPSY587,3.806129943502825
EPSY589,3.6665217391304346
EPSY590,3.8555752212389383
ERAM550,3.730769230769231
ERAM552,3.7739999999999996
ERAM556,3.9098765432098763
ERAM557,3.914516129032258
ERAM572,3.909090909090909
ERAM574,3.8972413793103446
ERAM581,3.962962962962963
ESE100,3.111666666666667
ESE200,3.148674157303371
ESE311,3.484248927038627
ESE320,3.287014354066986
ESE360,3.1464778325123146
ESE389,3.857619047619047
ESE445,3.5685937500000002
ESE482,3.1492941176470586
ESE486,3.4484482758620687
ESE497,3.4465254237288137
ESL114,3.302380952380952
ESL115,3.6751190476190474
ETMA100,3.3040243902439026
ETMA103,2.6296296296296298
ETMA130,3.8117391304347827
ETMA232,3.452307692307692
ETMA233,3.418888888888889
ETMA234,3.238095238095238
ETMA311,3.4793814432989687
ETMA339,3.4285714285714284
ETMA352,3.812
ETMA372,3.38875
ETMA421,3.511162790697675
ETMA422,3.609130434782609
ETMA435,3.7083333333333335
ETMA439,3.785357142857143
EURO199,3.29265306122449
EURO415,3.6628930817610055
EURO501,3.7073809523809524
FAA101,3.6487721198988794
FAA102,3.2657627118644066
FAA110,3.9523809523809526
FAA201,3.6189156626506023
FAA202,3.804835164835165
FAA220,3.8601488095238095
FAA230,3.4939285714285715
FAA330,3.626212121212122
FAA430,3.782608695652174
FAA431,3.3630434782608694
FAA499,3.667738095238095
FIN221,3.229890140376186
FIN230,3.346996236743072
FIN232,2.757753623188406
FIN241,3.5749114862083164
FIN300,2.6898509570128644
FIN311,3.26030303030303
FIN321,3.3529810171080383
FIN380,3.6542307692307694
FIN390,3.8522155688622752
FIN392,3.8823529411764706
FIN393,3.8496078431372553
FIN394,3.9767441860465116
FIN411,3.400114140773621
FIN412,3.2109409594095943
FIN415,3.2315384615384612
FIN418,3.7078625954198476
FIN419,3.3934042553191492
FIN422,3.5392814371257484
FIN423,3.78104104477612
FIN424,3.49216957605985
FIN425,3.6053488372093017
FIN428,3.498938053097345
FIN431,3.5891194968553455
FIN432,3.6669465648854964
FIN433,3.762460317460318
FIN434,3.666157760814249
FIN435,3.547636655948554
FIN443,3.5292226148409895
FIN444,3.793383947939263
FIN445,3.741375968992248
FIN446,3.6687855297157617
FIN447,3.966695652173913
FIN451,3.4495652173913043
FIN461,3.4738697318007667
FIN463,3.5555095541401283
